order_id,product_id,quantity,unit_price,unit_cost,discount
O003227,P003,41,16.99,9.12,0.0
O003227,P017,158,57.04,35.64,0.08
O003227,P009,159,14.99,7.74,0.0
O003227,P007,142,41.0,24.44,0.0
O003227,P014,64,17.0,9.53,0.0
O003228,P013,183,13.5,9.02,0.0
O003228,P003,118,15.29,9.5,0.1
O003228,P008,175,7.67,4.08,0.07
O003228,P012,16,64.0,39.43,0.0
O003228,P011,92,165.0,101.91,0.0
O003228,P019,171,21.0,12.57,0.0
O003228,P017,187,54.56,39.87,0.12
O003228,P015,34,79.0,41.53,0.0
O003228,P001,115,6.64,3.63,0.05
O003229,P001,58,6.99,3.95,0.0
O003229,P013,7,13.5,7.3,0.0
O003229,P020,91,149.0,96.63,0.0
O003229,P011,22,165.0,93.43,0.0
O003229,P019,132,18.27,13.6,0.13
O003229,P005,184,32.99,17.31,0.0
O003230,P011,135,165.0,94.79,0.0
O003230,P001,28,6.43,3.26,0.08
O003230,P012,182,64.0,36.72,0.0
O003230,P008,151,8.25,4.35,0.0
O003231,P009,83,14.99,6.89,0.0
O003231,P006,167,17.5,10.07,0.0
O003232,P003,135,16.99,10.34,0.0
O003232,P004,169,10.23,6.54,0.11
O003232,P017,143,55.8,34.54,0.1
O003232,P002,92,9.99,5.46,0.0
O003233,P003,11,16.99,10.07,0.0
O003233,P014,4,17.0,11.37,0.0
O003234,P013,192,13.5,8.31,0.0
O003234,P003,129,16.99,9.74,0.0
O003234,P002,169,9.99,5.42,0.0
O003234,P015,65,79.0,42.21,0.0
O003234,P005,99,32.99,19.18,0.0
O003234,P020,199,140.06,77.26,0.06
O003234,P008,28,7.84,4.16,0.05
O003234,P014,99,17.0,10.28,0.0
O003234,P011,60,165.0,94.91,0.0
O003235,P005,171,32.99,20.36,0.0
O003235,P009,172,13.04,7.57,0.13
O003236,P019,46,21.0,12.45,0.0
O003236,P008,48,8.25,4.98,0.0
O003236,P010,7,16.5,8.04,0.0
O003236,P018,52,15.18,8.38,0.08
O003236,P007,78,37.72,19.85,0.08
O003236,P003,60,14.78,8.77,0.13
O003236,P013,52,13.5,8.84,0.0
O003236,P015,190,79.0,50.67,0.0
O003237,P009,124,14.99,7.08,0.0
O003237,P008,72,8.25,5.02,0.0
O003237,P007,185,35.67,21.25,0.13
O003237,P020,103,132.61,95.83,0.11
O003238,P018,152,14.69,8.97,0.11
O003238,P010,116,16.5,9.29,0.0
O003238,P020,196,149.0,96.46,0.0
O003238,P006,152,16.27,8.66,0.07
O003238,P016,11,54.99,28.82,0.0
O003238,P017,179,62.0,41.75,0.0
O003239,P013,200,11.61,7.42,0.14
O003239,P019,195,21.0,13.36,0.0
O003239,P007,200,41.0,24.62,0.0
O003240,P011,114,145.2,100.87,0.12
O003240,P013,25,12.69,9.19,0.06
O003240,P014,109,17.0,9.28,0.0
O003240,P001,122,6.29,3.79,0.1
O003240,P006,90,17.5,9.96,0.0
O003240,P020,173,149.0,83.07,0.0
O003240,P017,24,57.04,41.5,0.08
O003240,P008,116,7.34,4.41,0.11
O003241,P009,157,14.99,6.51,0.0
O003241,P010,49,16.5,7.95,0.0
O003241,P003,89,16.99,8.25,0.0
O003241,P011,100,165.0,101.23,0.0
O003241,P015,117,79.0,51.05,0.0
O003241,P005,24,31.34,17.91,0.05
O003241,P016,183,48.94,32.98,0.11
O003242,P012,15,64.0,36.85,0.0
O003243,P014,5,17.0,9.94,0.0
O003243,P019,16,21.0,12.99,0.0
O003243,P002,5,9.99,4.7,0.0
O003243,P017,19,62.0,34.35,0.0
O003243,P001,20,6.99,3.83,0.0
O003244,P010,17,16.5,9.33,0.0
O003244,P015,12,79.0,44.3,0.0
O003244,P011,11,165.0,95.15,0.0
O003244,P006,10,17.5,9.48,0.0
O003244,P017,8,62.0,41.23,0.0
O003245,P002,29,8.69,5.01,0.13
O003245,P009,63,14.99,7.61,0.0
O003245,P007,164,41.0,23.1,0.0
O003245,P020,127,132.61,91.18,0.11
O003246,P017,173,62.0,43.35,0.0
O003246,P011,125,165.0,94.13,0.0
O003246,P015,152,79.0,45.8,0.0
O003246,P014,193,15.13,10.55,0.11
O003246,P001,26,6.99,3.62,0.0
O003246,P006,171,17.5,9.59,0.0
O003246,P016,15,54.99,31.55,0.0
O003247,P019,18,21.0,12.56,0.0
O003247,P003,7,16.99,8.91,0.0
O003248,P018,11,15.51,8.42,0.06
O003248,P005,35,32.99,16.62,0.0
O003248,P001,197,6.36,3.92,0.09
O003248,P011,192,143.55,96.2,0.13
O003248,P009,110,14.99,7.28,0.0
O003248,P014,83,16.15,10.35,0.05
O003248,P003,66,14.78,10.22,0.13
O003248,P007,63,38.95,21.58,0.05
O003249,P004,5,10.81,5.57,0.06
O003249,P002,27,8.59,4.68,0.14
O003249,P014,134,17.0,11.27,0.0
O003249,P005,79,31.01,18.89,0.06
O003249,P019,46,21.0,11.74,0.0
O003249,P009,180,13.49,6.35,0.1
O003249,P011,88,148.5,93.48,0.1
O003249,P001,137,6.64,3.83,0.05
O003249,P003,188,15.46,8.95,0.09
O003250,P001,59,6.99,3.83,0.0
O003250,P009,7,14.99,6.39,0.0
O003250,P002,74,9.99,5.72,0.0
O003250,P006,42,15.05,8.87,0.14
O003250,P015,195,67.94,48.79,0.14
O003250,P018,33,16.5,9.83,0.0
O003250,P019,135,21.0,12.73,0.0
O003250,P012,59,58.24,36.83,0.09
O003251,P015,13,79.0,47.84,0.0
O003251,P005,3,32.99,18.05,0.0
O003251,P013,9,13.5,7.98,0.0
O003251,P003,13,16.99,9.61,0.0
O003251,P017,7,62.0,35.95,0.0
O003252,P018,99,14.36,9.27,0.13
O003252,P005,27,32.99,17.97,0.0
O003252,P015,114,79.0,43.01,0.0
O003252,P017,87,62.0,37.02,0.0
O003252,P020,80,129.63,83.51,0.13
O003252,P007,73,41.0,24.12,0.0
O003252,P009,142,12.89,6.64,0.14
O003252,P012,50,64.0,35.29,0.0
O003252,P003,83,16.99,9.15,0.0
O003252,P019,137,18.9,10.9,0.1
O003253,P006,44,17.5,10.34,0.0
O003253,P009,194,14.99,6.88,0.0
O003253,P008,45,8.25,4.08,0.0
O003254,P013,102,13.5,8.5,0.0
O003254,P014,54,17.0,9.77,0.0
O003254,P004,97,11.5,5.6,0.0
O003254,P008,180,8.25,5.13,0.0
O003255,P005,63,29.69,19.54,0.1
O003255,P001,159,6.08,3.5,0.13
O003255,P004,108,10.12,5.88,0.12
O003256,P001,133,5.94,3.25,0.15
O003256,P006,59,17.5,9.46,0.0
O003257,P001,19,6.99,3.85,0.0
O003257,P006,53,15.75,8.72,0.1
O003257,P003,176,16.99,8.4,0.0
O003257,P010,38,14.85,7.91,0.1
O003257,P019,91,19.11,12.55,0.09
O003257,P013,5,12.15,8.93,0.1
O003257,P011,42,150.15,105.2,0.09
O003257,P015,53,79.0,49.31,0.0
O003257,P017,74,55.18,43.54,0.11
O003258,P006,115,14.88,9.93,0.15
O003258,P007,34,41.0,20.43,0.0
O003258,P008,102,8.25,4.78,0.0
O003258,P003,165,15.12,8.91,0.11
O003258,P015,24,79.0,48.76,0.0
O003258,P020,20,149.0,96.67,0.0
O003259,P014,6,17.0,9.93,0.0
O003260,P007,18,35.26,23.76,0.14
O003260,P015,123,69.52,51.39,0.12
O003260,P008,162,8.25,5.11,0.0
O003260,P020,10,149.0,92.07,0.0
O003261,P009,11,14.99,7.97,0.0
O003261,P005,129,28.7,20.62,0.13
O003261,P011,191,165.0,103.78,0.0
O003261,P008,136,8.25,4.68,0.0
O003261,P003,130,16.99,9.73,0.0
O003261,P017,121,56.42,39.03,0.09
O003261,P018,7,16.5,8.21,0.0
O003262,P017,63,62.0,40.07,0.0
O003262,P008,145,8.25,5.15,0.0
O003262,P014,60,15.98,10.47,0.06
O003262,P018,92,15.34,8.86,0.07
O003262,P006,156,17.5,10.05,0.0
O003262,P016,32,54.99,31.51,0.0
O003263,P002,17,9.99,5.42,0.0
O003263,P016,147,54.99,34.35,0.0
O003263,P019,137,19.95,12.6,0.05
O003263,P005,17,32.99,17.19,0.0
O003263,P006,166,14.88,9.48,0.15
O003263,P009,37,14.24,7.86,0.05
O003263,P020,106,137.08,77.12,0.08
O003264,P015,5,79.0,49.4,0.0
O003265,P010,45,16.5,8.11,0.0
O003265,P014,66,17.0,10.11,0.0
O003265,P013,168,13.5,8.7,0.0
O003265,P001,20,6.99,3.39,0.0
O003265,P004,5,11.5,5.41,0.0
O003265,P017,25,62.0,42.56,0.0
O003266,P002,175,9.19,5.49,0.08
O003266,P006,152,17.5,9.8,0.0
O003266,P016,13,54.99,31.43,0.0
O003266,P007,32,41.0,21.44,0.0
O003267,P016,126,54.99,31.31,0.0
O003267,P001,55,6.99,3.46,0.0
O003267,P012,80,59.52,40.68,0.07
O003267,P004,99,11.5,6.4,0.0
O003267,P005,127,32.99,17.77,0.0
O003267,P011,160,165.0,87.78,0.0
O003267,P002,50,9.99,4.98,0.0
O003267,P019,51,18.27,11.72,0.13
O003268,P013,117,13.5,9.16,0.0
O003268,P011,146,156.75,107.77,0.05
O003268,P018,114,14.85,8.37,0.1
O003268,P019,160,19.74,11.23,0.06
O003268,P009,136,13.79,7.79,0.08
O003268,P012,10,64.0,38.47,0.0
O003269,P016,76,54.99,31.83,0.0
O003269,P004,86,9.89,5.71,0.14
O003269,P003,129,14.95,8.23,0.12
O003270,P005,15,32.99,19.95,0.0
O003271,P009,41,13.79,7.56,0.08
O003271,P020,11,140.06,77.38,0.06
O003271,P001,135,6.08,3.85,0.13
O003271,P019,158,21.0,12.2,0.0
O003272,P007,111,38.13,24.34,0.07
O003272,P004,124,11.5,5.81,0.0
O003272,P020,190,137.08,91.13,0.08
O003272,P006,30,17.5,9.08,0.0
O003272,P012,37,64.0,41.29,0.0
O003273,P014,19,17.0,9.55,0.0
O003274,P013,15,13.5,8.45,0.0
O003274,P009,17,14.99,6.63,0.0
O003274,P018,16,16.5,10.0,0.0
O003275,P002,9,9.99,4.83,0.0
O003275,P016,103,54.99,31.0,0.0
O003275,P011,176,151.8,105.74,0.08
O003275,P019,199,21.0,10.98,0.0
O003276,P017,31,62.0,41.73,0.0
O003276,P004,36,10.69,6.5,0.07
O003276,P014,149,17.0,11.12,0.0
O003276,P015,80,73.47,47.98,0.07
O003276,P009,31,14.99,7.14,0.0
O003276,P019,183,21.0,13.34,0.0
O003277,P013,99,12.15,7.75,0.1
O003277,P001,114,6.5,3.26,0.07
O003277,P004,51,10.35,5.75,0.1
O003277,P011,20,165.0,100.24,0.0
O003277,P015,113,79.0,51.67,0.0
O003277,P012,68,64.0,40.6,0.0
O003277,P016,75,51.14,34.61,0.07
O003278,P016,104,54.99,29.21,0.0
O003278,P019,186,21.0,13.8,0.0
O003278,P020,158,135.59,82.48,0.09
O003278,P007,134,37.72,25.1,0.08
O003278,P006,43,15.05,9.76,0.14
O003278,P018,30,16.5,9.44,0.0
O003278,P010,163,14.85,8.25,0.1
O003278,P009,10,14.99,7.52,0.0
O003278,P011,93,165.0,103.53,0.0
O003278,P014,154,17.0,9.65,0.0
O003279,P014,115,14.96,9.57,0.12
O003279,P001,102,6.99,3.59,0.0
O003279,P015,88,71.89,46.91,0.09
O003279,P020,40,128.14,93.76,0.14
O003279,P006,42,17.5,8.75,0.0
O003280,P010,6,15.02,9.5,0.09
O003280,P007,20,41.0,23.76,0.0
O003280,P017,182,54.56,37.64,0.12
O003280,P016,110,54.99,34.68,0.0
O003280,P019,39,21.0,13.23,0.0
O003280,P001,55,6.5,3.92,0.07
O003280,P012,106,56.32,36.74,0.12
O003280,P008,149,8.25,5.16,0.0
O003281,P013,149,12.15,7.66,0.1
O003281,P014,32,15.81,10.76,0.07
O003282,P003,16,16.99,10.13,0.0
O003282,P011,17,165.0,90.63,0.0
O003282,P019,20,21.0,12.87,0.0
O003282,P004,15,11.5,5.4,0.0
O003282,P013,10,13.5,8.43,0.0
O003283,P006,108,17.5,8.26,0.0
O003283,P016,61,54.99,30.0,0.0
O003283,P019,169,19.74,12.99,0.06
O003283,P002,124,9.99,5.03,0.0
O003283,P007,125,41.0,21.71,0.0
O003284,P019,28,21.0,13.09,0.0
O003284,P016,35,48.94,32.12,0.11
O003284,P011,183,165.0,93.41,0.0
O003284,P005,48,28.37,20.05,0.14
O003284,P018,84,14.03,9.66,0.15
O003284,P017,162,54.56,43.22,0.12
O003284,P003,123,16.99,8.92,0.0
O003284,P002,177,8.89,5.52,0.11
O003284,P008,75,7.75,4.73,0.06
O003285,P001,123,6.22,3.86,0.11
O003285,P018,9,16.5,8.89,0.0
O003285,P019,83,19.53,12.15,0.07
O003286,P020,188,149.0,76.59,0.0
O003286,P017,131,62.0,41.21,0.0
O003286,P003,52,16.99,9.79,0.0
O003286,P019,76,21.0,12.67,0.0
O003286,P007,131,36.49,21.73,0.11
O003286,P013,131,12.69,8.04,0.06
O003286,P008,44,8.25,4.65,0.0
O003287,P003,17,16.99,8.91,0.0
O003287,P019,9,21.0,13.49,0.0
O003288,P006,18,17.5,9.51,0.0
O003289,P018,168,16.5,9.81,0.0
O003289,P015,14,79.0,44.75,0.0
O003289,P005,16,32.99,18.6,0.0
O003289,P019,70,21.0,13.75,0.0
O003290,P001,155,5.94,3.37,0.15
O003290,P005,194,28.04,16.25,0.15
O003290,P016,157,51.14,35.13,0.07
O003290,P012,91,64.0,39.88,0.0
O003290,P018,130,16.5,8.86,0.0
O003291,P007,14,41.0,19.85,0.0
O003291,P020,19,149.0,81.82,0.0
O003292,P019,11,21.0,11.19,0.0
O003292,P008,19,8.25,4.46,0.0
O003292,P006,13,17.5,8.28,0.0
O003292,P004,15,11.5,6.34,0.0
O003293,P004,9,11.5,6.31,0.0
O003293,P018,1,16.5,10.18,0.0
O003293,P017,19,62.0,36.58,0.0
O003293,P005,6,32.99,17.87,0.0
O003293,P014,10,17.0,10.21,0.0
O003294,P010,155,16.5,9.05,0.0
O003294,P011,54,165.0,86.49,0.0
O003294,P018,80,16.5,8.66,0.0
O003294,P020,110,128.14,85.43,0.14
O003294,P001,14,6.99,3.44,0.0
O003295,P014,128,17.0,10.73,0.0
O003295,P012,62,64.0,34.38,0.0
O003296,P016,9,54.99,31.28,0.0
O003296,P005,1,32.99,19.98,0.0
O003297,P016,36,54.99,35.73,0.0
O003297,P003,37,16.99,8.42,0.0
O003297,P015,35,69.52,45.49,0.12
O003298,P002,181,9.09,5.7,0.09
O003298,P001,60,6.99,3.33,0.0
O003298,P020,12,149.0,84.31,0.0
O003298,P004,56,9.78,5.99,0.15
O003298,P011,20,146.85,107.99,0.11
O003298,P010,113,15.67,9.36,0.05
O003298,P005,74,32.99,20.7,0.0
O003298,P019,185,18.48,12.72,0.12
O003298,P009,19,14.99,6.56,0.0
O003298,P016,60,54.99,33.3,0.0
O003299,P003,166,14.44,10.17,0.15
O003299,P017,92,62.0,42.66,0.0
O003299,P007,85,34.85,23.4,0.15
O003300,P013,193,11.47,8.85,0.15
O003300,P018,155,16.5,9.35,0.0
O003300,P004,50,11.5,5.5,0.0
O003300,P005,70,32.99,19.36,0.0
O003300,P002,98,9.99,5.73,0.0
O003300,P020,166,149.0,88.37,0.0
O003300,P017,60,62.0,34.98,0.0
O003300,P016,147,54.99,35.61,0.0
O003300,P003,6,16.99,8.72,0.0
O003300,P010,25,15.02,9.37,0.09
O003301,P003,178,15.46,8.4,0.09
O003301,P018,173,16.5,9.28,0.0
O003301,P004,17,11.5,6.08,0.0
O003301,P019,142,19.74,12.6,0.06
O003302,P020,35,149.0,90.0,0.0
O003302,P006,40,17.5,8.36,0.0
O003302,P019,43,21.0,11.39,0.0
O003302,P018,139,14.52,8.79,0.12
O003302,P005,32,28.37,18.75,0.14
O003303,P017,107,62.0,37.11,0.0
O003303,P012,121,60.8,40.81,0.05
O003303,P002,106,9.99,4.52,0.0
O003304,P015,9,79.0,44.7,0.0
O003304,P002,14,9.99,5.33,0.0
O003304,P007,14,41.0,23.52,0.0
O003304,P020,4,149.0,92.4,0.0
O003304,P009,4,14.99,7.53,0.0
O003305,P006,175,17.5,9.3,0.0
O003305,P020,15,129.63,77.55,0.13
O003305,P008,117,8.25,4.18,0.0
O003305,P010,173,14.52,8.51,0.12
O003305,P016,115,54.99,32.94,0.0
O003306,P020,20,149.0,77.51,0.0
O003306,P016,9,54.99,31.68,0.0
O003306,P007,12,41.0,22.51,0.0
O003306,P009,5,14.99,7.59,0.0
O003306,P006,13,17.5,8.55,0.0
O003307,P005,84,32.99,16.92,0.0
O003307,P020,137,134.1,81.83,0.1
O003307,P007,59,41.0,20.31,0.0
O003307,P016,114,54.99,28.86,0.0
O003307,P001,199,6.99,3.93,0.0
O003307,P010,15,15.67,8.98,0.05
O003307,P013,131,13.5,8.12,0.0
O003307,P002,193,8.99,4.67,0.1
O003307,P019,18,18.27,13.58,0.13
O003308,P018,2,16.5,8.41,0.0
O003308,P012,11,64.0,38.56,0.0
O003308,P017,20,62.0,39.73,0.0
O003309,P005,48,32.99,18.66,0.0
O003309,P012,87,64.0,40.71,0.0
O003309,P004,141,10.58,6.83,0.08
O003309,P001,158,6.5,3.87,0.07
O003309,P014,93,17.0,9.42,0.0
O003309,P007,139,37.72,23.87,0.08
O003309,P020,36,149.0,78.14,0.0
O003309,P002,19,8.89,5.72,0.11
O003309,P008,123,8.25,4.88,0.0
O003310,P010,14,16.5,9.12,0.0
O003310,P006,6,17.5,9.24,0.0
O003311,P004,11,11.5,6.48,0.0
O003311,P012,12,64.0,40.77,0.0
O003311,P014,14,17.0,11.42,0.0
O003312,P007,173,41.0,23.24,0.0
O003312,P019,124,21.0,13.71,0.0
O003312,P013,157,12.82,7.73,0.05
O003312,P009,53,14.99,6.53,0.0
O003312,P003,172,16.14,8.96,0.05
O003312,P008,25,8.25,4.51,0.0
O003312,P014,137,17.0,10.19,0.0
O003312,P018,43,16.5,10.32,0.0
O003312,P020,111,128.14,91.37,0.14
O003313,P004,60,11.5,6.71,0.0
O003313,P007,42,36.9,22.17,0.1
O003313,P001,165,6.99,3.32,0.0
O003313,P006,132,15.22,8.94,0.13
O003313,P016,46,54.99,29.18,0.0
O003313,P002,17,9.39,4.55,0.06
O003313,P011,43,165.0,101.71,0.0
O003313,P017,24,57.04,38.04,0.08
O003313,P015,170,79.0,45.63,0.0
O003314,P008,9,8.25,4.99,0.0
O003314,P005,10,32.99,19.27,0.0
O003314,P007,16,41.0,23.76,0.0
O003314,P003,4,16.99,8.94,0.0
O003314,P015,1,79.0,49.26,0.0
O003315,P017,82,62.0,38.85,0.0
O003315,P020,193,149.0,84.89,0.0
O003315,P001,77,6.99,3.58,0.0
O003315,P013,58,12.02,9.01,0.11
O003315,P003,95,15.8,8.96,0.07
O003315,P008,98,8.25,4.33,0.0
O003316,P011,137,165.0,108.99,0.0
O003316,P013,86,13.5,7.41,0.0
O003316,P001,154,6.22,3.26,0.11
O003316,P020,11,149.0,85.34,0.0
O003316,P006,62,17.5,8.33,0.0
O003316,P004,51,11.5,6.29,0.0
O003316,P015,92,74.26,40.89,0.06
O003317,P013,15,13.5,7.37,0.0
O003318,P013,54,13.5,8.68,0.0
O003318,P006,25,16.45,8.31,0.06
O003318,P004,141,10.23,6.72,0.11
O003318,P016,122,54.99,33.65,0.0
O003318,P002,20,9.99,4.96,0.0
O003318,P001,40,6.36,3.58,0.09
O003318,P009,161,14.99,7.99,0.0
O003318,P008,95,8.25,4.85,0.0
O003318,P014,141,17.0,10.87,0.0
O003318,P017,154,58.28,42.99,0.06
O003319,P011,16,165.0,97.0,0.0
O003319,P001,65,6.99,3.33,0.0
O003319,P007,155,41.0,22.77,0.0
O003319,P004,165,9.89,6.66,0.14
O003319,P014,188,17.0,10.84,0.0
O003319,P013,94,13.5,8.85,0.0
O003319,P017,169,62.0,39.77,0.0
O003320,P009,9,13.34,7.45,0.11
O003320,P005,27,32.99,20.6,0.0
O003321,P016,184,54.99,33.81,0.0
O003321,P012,169,64.0,36.84,0.0
O003322,P002,43,8.69,5.19,0.13
O003322,P016,15,54.99,31.28,0.0
O003322,P010,148,16.5,8.8,0.0
O003322,P006,81,17.5,8.71,0.0
O003322,P007,56,35.26,24.63,0.14
O003323,P012,46,64.0,35.92,0.0
O003323,P006,67,15.93,9.27,0.09
O003323,P018,117,16.5,8.31,0.0
O003324,P003,178,16.99,8.25,0.0
O003324,P008,12,7.26,4.09,0.12
O003324,P007,146,41.0,23.26,0.0
O003324,P002,194,9.99,4.64,0.0
O003324,P004,69,11.5,6.61,0.0
O003324,P006,81,17.5,9.8,0.0
O003325,P007,103,41.0,21.87,0.0
O003325,P012,117,64.0,36.05,0.0
O003325,P010,91,16.5,8.58,0.0
O003326,P006,80,15.75,9.78,0.1
O003326,P010,83,16.5,9.11,0.0
O003326,P001,131,6.22,3.46,0.11
O003327,P009,126,14.99,8.0,0.0
O003327,P012,146,60.16,41.42,0.06
O003327,P010,193,16.5,9.5,0.0
O003327,P019,120,19.11,13.46,0.09
O003327,P014,102,17.0,9.79,0.0
O003327,P003,139,15.97,8.55,0.06
O003327,P008,78,8.25,4.4,0.0
O003327,P006,99,17.5,8.9,0.0
O003327,P016,21,54.99,31.42,0.0
O003328,P008,83,8.25,4.23,0.0
O003328,P011,27,165.0,100.14,0.0
O003328,P002,158,8.79,5.57,0.12
O003328,P006,118,15.75,8.41,0.1
O003328,P004,55,10.01,6.89,0.13
O003329,P008,59,8.25,4.8,0.0
O003329,P001,125,6.57,4.0,0.06
O003329,P006,144,15.05,9.54,0.14
O003329,P011,76,153.45,86.93,0.07
O003330,P002,17,9.99,4.52,0.0
O003330,P012,12,64.0,38.65,0.0
O003330,P011,6,165.0,106.07,0.0
O003330,P009,5,14.99,7.73,0.0
O003331,P019,137,21.0,12.91,0.0
O003331,P020,55,149.0,94.26,0.0
O003332,P017,43,56.42,41.63,0.09
O003332,P006,32,17.5,10.31,0.0
O003332,P007,101,41.0,20.75,0.0
O003332,P008,94,7.42,5.17,0.1
O003333,P008,129,7.75,4.76,0.06
O003333,P018,47,16.5,9.2,0.0
O003333,P010,55,16.5,7.67,0.0
O003334,P020,102,126.65,90.33,0.15
O003334,P012,123,55.04,40.3,0.14
O003334,P019,61,21.0,12.47,0.0
O003334,P008,120,8.25,4.55,0.0
O003335,P014,93,17.0,10.44,0.0
O003335,P007,159,36.49,19.95,0.11
O003336,P011,31,165.0,95.81,0.0
O003336,P002,50,9.99,4.66,0.0
O003336,P017,96,53.94,35.45,0.13
O003336,P004,151,11.5,6.19,0.0
O003336,P001,193,5.94,3.39,0.15
O003336,P006,76,15.58,8.29,0.11
O003336,P018,184,14.85,9.87,0.1
O003336,P015,107,79.0,50.55,0.0
O003336,P003,51,15.46,8.83,0.09
O003337,P009,16,14.99,7.77,0.0
O003337,P017,15,62.0,34.9,0.0
O003337,P015,1,79.0,50.3,0.0
O003337,P019,2,21.0,12.84,0.0
O003337,P013,8,13.5,9.1,0.0
O003338,P013,115,12.42,9.07,0.08
O003338,P006,174,17.5,9.67,0.0
O003338,P012,161,64.0,34.86,0.0
O003338,P016,43,54.99,35.11,0.0
O003338,P007,9,35.26,24.77,0.14
O003338,P002,115,8.99,5.08,0.1
O003338,P017,167,62.0,39.35,0.0
O003338,P010,63,16.5,8.12,0.0
O003338,P019,161,21.0,13.13,0.0
O003339,P003,88,16.99,9.16,0.0
O003339,P012,91,64.0,39.07,0.0
O003339,P017,143,62.0,42.61,0.0
O003339,P007,172,41.0,20.82,0.0
O003339,P013,84,13.5,7.66,0.0
O003340,P009,152,14.99,7.37,0.0
O003340,P004,32,11.5,5.52,0.0
O003340,P020,191,149.0,93.08,0.0
O003340,P005,133,32.99,20.55,0.0
O003340,P007,33,41.0,20.33,0.0
O003341,P015,148,79.0,43.67,0.0
O003341,P006,25,15.4,9.26,0.12
O003341,P002,170,8.49,4.96,0.15
O003341,P013,20,13.5,7.35,0.0
O003341,P016,62,54.99,36.06,0.0
O003341,P010,30,16.5,8.03,0.0
O003341,P008,149,7.09,4.2,0.14
O003341,P011,108,153.45,103.28,0.07
O003341,P003,119,16.99,8.61,0.0
O003341,P004,153,11.5,5.91,0.0
O003342,P006,20,17.5,10.05,0.0
O003342,P003,2,16.99,9.02,0.0
O003342,P008,18,8.25,4.34,0.0
O003342,P005,2,32.99,20.6,0.0
O003342,P007,11,41.0,20.3,0.0
O003343,P001,184,6.08,4.01,0.13
O003343,P008,172,8.25,4.11,0.0
O003343,P010,84,16.5,7.97,0.0
O003343,P005,152,32.99,17.71,0.0
O003343,P002,146,9.19,5.33,0.08
O003344,P018,112,16.5,9.43,0.0
O003344,P010,59,15.02,9.57,0.09
O003344,P014,86,17.0,9.61,0.0
O003344,P019,127,18.69,11.72,0.11
O003344,P012,99,64.0,38.18,0.0
O003344,P006,44,15.22,9.17,0.13
O003345,P006,44,17.5,8.37,0.0
O003345,P002,189,9.99,4.51,0.0
O003345,P014,126,17.0,10.43,0.0
O003345,P004,11,11.5,6.82,0.0
O003345,P003,56,16.99,8.53,0.0
O003346,P018,173,14.52,9.04,0.12
O003346,P006,195,16.27,9.92,0.07
O003346,P016,124,49.49,31.32,0.1
O003346,P014,126,17.0,10.23,0.0
O003346,P004,38,10.23,5.95,0.11
O003346,P015,115,79.0,44.32,0.0
O003346,P008,128,7.34,4.68,0.11
O003346,P011,127,165.0,91.67,0.0
O003346,P002,121,9.39,4.93,0.06
O003347,P014,150,17.0,10.54,0.0
O003347,P013,94,13.5,7.37,0.0
O003348,P014,90,17.0,9.6,0.0
O003348,P005,110,32.99,19.81,0.0
O003348,P010,7,16.5,8.0,0.0
O003348,P015,83,79.0,45.11,0.0
O003349,P004,16,11.5,6.55,0.0
O003350,P005,102,32.99,20.25,0.0
O003350,P003,95,16.99,10.28,0.0
O003350,P012,59,64.0,43.65,0.0
O003350,P015,87,79.0,43.6,0.0
O003350,P001,61,6.99,3.79,0.0
O003350,P010,81,16.5,9.7,0.0
O003350,P006,127,17.5,8.79,0.0
O003350,P011,128,165.0,99.24,0.0
O003350,P007,134,41.0,24.7,0.0
O003350,P020,187,149.0,85.63,0.0
O003351,P019,98,21.0,12.11,0.0
O003351,P004,195,10.23,6.45,0.11
O003351,P014,156,14.79,9.76,0.13
O003351,P016,188,54.99,30.53,0.0
O003351,P020,180,149.0,78.38,0.0
O003351,P012,139,64.0,38.2,0.0
O003352,P002,13,9.99,5.02,0.0
O003352,P019,15,21.0,12.17,0.0
O003352,P007,2,41.0,23.26,0.0
O003352,P014,1,17.0,9.42,0.0
O003352,P015,4,79.0,47.45,0.0
O003353,P009,24,14.99,7.74,0.0
O003353,P011,77,165.0,107.28,0.0
O003353,P002,83,9.99,4.5,0.0
O003354,P010,43,15.02,9.38,0.09
O003354,P015,155,79.0,45.19,0.0
O003354,P006,10,17.5,8.82,0.0
O003354,P020,148,140.06,79.53,0.06
O003355,P010,105,16.5,7.65,0.0
O003355,P013,141,13.5,7.43,0.0
O003355,P007,99,41.0,25.2,0.0
O003355,P011,5,165.0,108.41,0.0
O003355,P017,28,58.9,43.23,0.05
O003355,P006,76,17.5,10.28,0.0
O003355,P018,81,16.5,9.41,0.0
O003355,P005,95,30.35,16.59,0.08
O003355,P003,138,16.99,9.24,0.0
O003355,P012,134,64.0,42.23,0.0
O003356,P015,11,79.0,49.58,0.0
O003356,P006,17,17.5,10.14,0.0
O003357,P002,63,9.19,4.72,0.08
O003357,P013,40,12.69,8.33,0.06
O003357,P012,105,64.0,38.11,0.0
O003357,P015,169,73.47,47.29,0.07
O003357,P007,53,41.0,24.46,0.0
O003357,P014,148,17.0,9.37,0.0
O003357,P020,119,149.0,87.77,0.0
O003358,P019,192,19.95,12.28,0.05
O003358,P010,103,16.5,8.14,0.0
O003358,P016,132,47.84,32.46,0.13
O003358,P006,168,17.5,9.37,0.0
