order_id,customer_id,order_date,location,status
O002882,C0014,2024-10-16,Yard C - Hartford,completed
O002883,C0127,2024-10-16,Yard C - Hartford,returned
O002884,C0101,2024-10-16,Yard C - Hartford,completed
O002885,C0161,2024-10-16,Yard A - Providence,completed
O002886,C0081,2024-10-16,Yard A - Providence,completed
O002887,C0158,2024-10-17,Yard B - Boston,completed
O002888,C0085,2024-10-17,Yard A - Providence,completed
O002889,C0062,2024-10-17,Yard B - Boston,completed
O002890,C0087,2024-10-17,Yard C - Hartford,completed
O002891,C0111,2024-10-17,Yard B - Boston,completed
O002892,C0178,2024-10-17,Yard C - Hartford,completed
O002893,C0046,2024-10-17,Yard C - Hartford,completed
O002894,C0035,2024-10-17,Yard C - Hartford,completed
O002895,C0042,2024-10-18,Yard B - Boston,completed
O002896,C0056,2024-10-18,Yard A - Providence,completed
O002897,C0104,2024-10-18,Yard B - Boston,completed
O002898,C0042,2024-10-18,Yard A - Providence,completed
O002899,C0085,2024-10-18,Yard C - Hartford,completed
O002900,C0081,2024-10-18,Yard A - Providence,completed
O002901,C0177,2024-10-18,Yard C - Hartford,completed
O002902,C0068,2024-10-18,Yard B - Boston,completed
O002903,C0115,2024-10-19,Yard A - Providence,completed
O002904,C0194,2024-10-19,Yard B - Boston,completed
O002905,C0125,2024-10-19,Yard A - Providence,completed
O002906,C0127,2024-10-19,Yard B - Boston,completed
O002907,C0088,2024-10-19,Yard A - Providence,completed
O002908,C0018,2024-10-19,Yard B - Boston,completed
O002909,C0098,2024-10-19,Yard C - Hartford,completed
O002910,C0107,2024-10-19,Yard A - Providence,completed
O002911,C0164,2024-10-20,Yard C - Hartford,completed
O002912,C0191,2024-10-20,Yard B - Boston,completed
O002913,C0088,2024-10-20,Yard A - Providence,completed
O002914,C0010,2024-10-20,Yard C - Hartford,completed
O002915,C0048,2024-10-20,Yard C - Hartford,completed
O002916,C0023,2024-10-20,Yard C - Hartford,completed
O002917,C0156,2024-10-20,Yard A - Providence,completed
O002918,C0105,2024-10-20,Yard A - Providence,completed
O002919,C0008,2024-10-20,Yard A - Providence,completed
O002920,C0019,2024-10-20,Yard A - Providence,completed
O002921,C0087,2024-10-20,Yard A - Providence,completed
O002922,C0193,2024-10-21,Yard C - Hartford,completed
O002923,C0074,2024-10-21,Yard B - Boston,completed
O002924,C0165,2024-10-21,Yard C - Hartford,returned
O002925,C0052,2024-10-21,Yard B - Boston,returned
O002926,C0016,2024-10-21,Yard A - Providence,completed
O002927,C0132,2024-10-21,Yard B - Boston,completed
O002928,C0185,2024-10-21,Yard C - Hartford,completed
O002929,C0165,2024-10-21,Yard B - Boston,completed
O002930,C0013,2024-10-21,Yard B - Boston,completed
O002931,C0003,2024-10-21,Yard C - Hartford,returned
O002932,C0020,2024-10-22,Yard A - Providence,completed
O002933,C0056,2024-10-22,Yard C - Hartford,completed
O002934,C0178,2024-10-22,Yard B - Boston,completed
O002935,C0007,2024-10-22,Yard B - Boston,completed
O002936,C0151,2024-10-22,Yard C - Hartford,completed
O002937,C0020,2024-10-22,Yard C - Hartford,completed
O002938,C0067,2024-10-23,Yard C - Hartford,completed
O002939,C0108,2024-10-23,Yard A - Providence,completed
O002940,C0180,2024-10-23,Yard B - Boston,completed
O002941,C0069,2024-10-23,Yard C - Hartford,completed
O002942,C0121,2024-10-23,Yard A - Providence,completed
O002943,C0130,2024-10-23,Yard A - Providence,completed
O002944,C0014,2024-10-23,Yard C - Hartford,completed
O002945,C0052,2024-10-23,Yard A - Providence,completed
O002946,C0109,2024-10-23,Yard C - Hartford,completed
O002947,C0162,2024-10-24,Yard C - Hartford,completed
O002948,C0056,2024-10-24,Yard A - Providence,completed
O002949,C0049,2024-10-24,Yard B - Boston,completed
O002950,C0144,2024-10-24,Yard A - Providence,completed
O002951,C0060,2024-10-24,Yard C - Hartford,completed
O002952,C0018,2024-10-24,Yard B - Boston,completed
O002953,C0096,2024-10-24,Yard A - Providence,completed
O002954,C0180,2024-10-24,Yard B - Boston,completed
O002955,C0115,2024-10-24,Yard C - Hartford,completed
O002956,C0037,2024-10-24,Yard A - Providence,completed
O002957,C0056,2024-10-25,Yard A - Providence,completed
O002958,C0173,2024-10-25,Yard B - Boston,completed
O002959,C0025,2024-10-25,Yard A - Providence,returned
O002960,C0141,2024-10-25,Yard C - Hartford,completed
O002961,C0011,2024-10-25,Yard B - Boston,completed
O002962,C0044,2024-10-26,Yard B - Boston,completed
O002963,C0185,2024-10-26,Yard A - Providence,completed
O002964,C0162,2024-10-26,Yard A - Providence,completed
O002965,C0194,2024-10-26,Yard A - Providence,completed
O002966,C0064,2024-10-26,Yard B - Boston,completed
O002967,C0106,2024-10-26,Yard C - Hartford,completed
O002968,C0112,2024-10-26,Yard B - Boston,completed
O002969,C0035,2024-10-26,Yard C - Hartford,completed
O002970,C0063,2024-10-26,Yard C - Hartford,completed
O002971,C0031,2024-10-27,Yard C - Hartford,completed
O002972,C0182,2024-10-27,Yard A - Providence,completed
O002973,C0188,2024-10-27,Yard C - Hartford,completed
O002974,C0046,2024-10-27,Yard A - Providence,completed
O002975,C0108,2024-10-27,Yard C - Hartford,completed
O002976,C0162,2024-10-27,Yard C - Hartford,completed
O002977,C0015,2024-10-27,Yard B - Boston,completed
O002978,C0190,2024-10-27,Yard A - Providence,completed
O002979,C0077,2024-10-28,Yard B - Boston,completed
O002980,C0106,2024-10-28,Yard B - Boston,completed
O002981,C0151,2024-10-28,Yard B - Boston,completed
O002982,C0088,2024-10-28,Yard C - Hartford,completed
O002983,C0200,2024-10-28,Yard C - Hartford,completed
O002984,C0199,2024-10-28,Yard C - Hartford,completed
O002985,C0076,2024-10-28,Yard A - Providence,completed
O002986,C0007,2024-10-29,Yard A - Providence,completed
O002987,C0085,2024-10-29,Yard A - Providence,completed
O002988,C0080,2024-10-29,Yard B - Boston,completed
O002989,C0049,2024-10-29,Yard A - Providence,completed
O002990,C0008,2024-10-29,Yard C - Hartford,completed
O002991,C0021,2024-10-29,Yard C - Hartford,completed
O002992,C0131,2024-10-29,Yard A - Providence,completed
O002993,C0029,2024-10-30,Yard A - Providence,completed
O002994,C0032,2024-10-30,Yard A - Providence,completed
O002995,C0046,2024-10-30,Yard C - Hartford,completed
O002996,C0054,2024-10-30,Yard C - Hartford,completed
O002997,C0192,2024-10-30,Yard B - Boston,completed
O002998,C0130,2024-10-30,Yard B - Boston,completed
O002999,C0060,2024-10-30,Yard C - Hartford,completed
O003000,C0142,2024-10-30,Yard A - Providence,completed
O003001,C0131,2024-10-30,Yard B - Boston,completed
O003002,C0068,2024-10-31,Yard A - Providence,completed
O003003,C0142,2024-10-31,Yard B - Boston,completed
O003004,C0177,2024-10-31,Yard C - Hartford,completed
O003005,C0113,2024-10-31,Yard A - Providence,completed
O003006,C0147,2024-10-31,Yard C - Hartford,completed
O003007,C0001,2024-11-01,Yard A - Providence,completed
O003008,C0049,2024-11-01,Yard B - Boston,completed
O003009,C0068,2024-11-01,Yard C - Hartford,completed
O003010,C0161,2024-11-01,Yard A - Providence,completed
O003011,C0023,2024-11-02,Yard B - Boston,returned
O003012,C0005,2024-11-02,Yard A - Providence,completed
O003013,C0076,2024-11-02,Yard B - Boston,completed
O003014,C0168,2024-11-03,Yard A - Providence,completed
O003015,C0164,2024-11-03,Yard C - Hartford,completed
O003016,C0053,2024-11-03,Yard A - Providence,completed
O003017,C0077,2024-11-03,Yard B - Boston,completed
O003018,C0018,2024-11-03,Yard A - Providence,completed
O003019,C0109,2024-11-03,Yard B - Boston,completed
O003020,C0085,2024-11-04,Yard A - Providence,completed
O003021,C0081,2024-11-04,Yard B - Boston,completed
O003022,C0132,2024-11-05,Yard C - Hartford,completed
O003023,C0197,2024-11-05,Yard A - Providence,completed
O003024,C0053,2024-11-05,Yard B - Boston,completed
O003025,C0108,2024-11-06,Yard C - Hartford,completed
O003026,C0165,2024-11-06,Yard A - Providence,completed
O003027,C0143,2024-11-06,Yard A - Providence,completed
O003028,C0114,2024-11-06,Yard A - Providence,completed
O003029,C0185,2024-11-06,Yard A - Providence,completed
O003030,C0052,2024-11-06,Yard C - Hartford,completed
O003031,C0061,2024-11-06,Yard A - Providence,completed
O003032,C0161,2024-11-06,Yard C - Hartford,completed
O003033,C0093,2024-11-07,Yard B - Boston,completed
O003034,C0013,2024-11-07,Yard A - Providence,completed
O003035,C0029,2024-11-07,Yard C - Hartford,completed
O003036,C0089,2024-11-07,Yard C - Hartford,returned
O003037,C0075,2024-11-07,Yard B - Boston,completed
O003038,C0179,2024-11-07,Yard C - Hartford,completed
O003039,C0188,2024-11-07,Yard C - Hartford,completed
O003040,C0106,2024-11-08,Yard B - Boston,completed
O003041,C0097,2024-11-08,Yard C - Hartford,completed
O003042,C0068,2024-11-08,Yard B - Boston,completed
O003043,C0098,2024-11-08,Yard B - Boston,completed
O003044,C0026,2024-11-08,Yard A - Providence,completed
O003045,C0033,2024-11-09,Yard A - Providence,completed
O003046,C0037,2024-11-09,Yard B - Boston,completed
O003047,C0186,2024-11-09,Yard B - Boston,completed
O003048,C0182,2024-11-09,Yard B - Boston,completed
O003049,C0024,2024-11-09,Yard C - Hartford,completed
O003050,C0075,2024-11-09,Yard A - Providence,completed
O003051,C0185,2024-11-10,Yard C - Hartford,completed
O003052,C0099,2024-11-10,Yard C - Hartford,completed
O003053,C0050,2024-11-10,Yard C - Hartford,completed
O003054,C0130,2024-11-11,Yard C - Hartford,completed
O003055,C0183,2024-11-11,Yard A - Providence,completed
O003056,C0019,2024-11-12,Yard A - Providence,completed
O003057,C0114,2024-11-12,Yard C - Hartford,completed
O003058,C0005,2024-11-12,Yard C - Hartford,completed
O003059,C0003,2024-11-12,Yard A - Providence,completed
O003060,C0112,2024-11-12,Yard A - Providence,completed
O003061,C0193,2024-11-12,Yard A - Providence,completed
O003062,C0067,2024-11-13,Yard A - Providence,completed
O003063,C0144,2024-11-13,Yard C - Hartford,completed
O003064,C0118,2024-11-13,Yard B - Boston,completed
O003065,C0195,2024-11-13,Yard C - Hartford,completed
O003066,C0028,2024-11-13,Yard B - Boston,completed
O003067,C0170,2024-11-14,Yard A - Providence,completed
O003068,C0037,2024-11-14,Yard A - Providence,completed
O003069,C0190,2024-11-14,Yard C - Hartford,completed
O003070,C0091,2024-11-15,Yard A - Providence,completed
O003071,C0154,2024-11-16,Yard B - Boston,completed
O003072,C0193,2024-11-16,Yard A - Providence,completed
O003073,C0054,2024-11-16,Yard B - Boston,completed
O003074,C0132,2024-11-16,Yard A - Providence,completed
O003075,C0001,2024-11-16,Yard B - Boston,completed
O003076,C0029,2024-11-17,Yard C - Hartford,completed
O003077,C0152,2024-11-17,Yard A - Providence,completed
O003078,C0067,2024-11-17,Yard B - Boston,completed
O003079,C0188,2024-11-17,Yard A - Providence,completed
O003080,C0134,2024-11-17,Yard C - Hartford,completed
O003081,C0037,2024-11-18,Yard A - Providence,completed
O003082,C0027,2024-11-18,Yard A - Providence,completed
O003083,C0126,2024-11-18,Yard A - Providence,completed
O003084,C0097,2024-11-18,Yard B - Boston,completed
O003085,C0061,2024-11-19,Yard C - Hartford,returned
O003086,C0100,2024-11-19,Yard B - Boston,completed
O003087,C0005,2024-11-19,Yard C - Hartford,completed
O003088,C0069,2024-11-20,Yard C - Hartford,completed
O003089,C0036,2024-11-20,Yard B - Boston,completed
O003090,C0146,2024-11-20,Yard C - Hartford,completed
O003091,C0160,2024-11-20,Yard B - Boston,completed
O003092,C0082,2024-11-21,Yard C - Hartford,completed
O003093,C0087,2024-11-21,Yard A - Providence,completed
O003094,C0121,2024-11-21,Yard C - Hartford,returned
O003095,C0089,2024-11-21,Yard B - Boston,returned
O003096,C0080,2024-11-22,Yard C - Hartford,completed
O003097,C0030,2024-11-22,Yard A - Providence,completed
O003098,C0014,2024-11-22,Yard C - Hartford,completed
O003099,C0181,2024-11-23,Yard B - Boston,returned
O003100,C0175,2024-11-23,Yard A - Providence,completed
O003101,C0168,2024-11-23,Yard C - Hartford,completed
O003102,C0087,2024-11-24,Yard A - Providence,completed
O003103,C0021,2024-11-25,Yard B - Boston,completed
O003104,C0170,2024-11-25,Yard C - Hartford,completed
O003105,C0119,2024-11-25,Yard C - Hartford,completed
O003106,C0156,2024-11-25,Yard C - Hartford,completed
O003107,C0001,2024-11-25,Yard B - Boston,completed
O003108,C0091,2024-11-26,Yard B - Boston,completed
O003109,C0148,2024-11-27,Yard B - Boston,completed
O003110,C0083,2024-11-27,Yard C - Hartford,completed
O003111,C0055,2024-11-28,Yard B - Boston,completed
O003112,C0154,2024-11-28,Yard C - Hartford,completed
O003113,C0095,2024-11-28,Yard A - Providence,completed
O003114,C0117,2024-11-28,Yard C - Hartford,completed
O003115,C0062,2024-11-28,Yard B - Boston,completed
O003116,C0069,2024-11-29,Yard C - Hartford,completed
O003117,C0072,2024-11-29,Yard C - Hartford,completed
O003118,C0034,2024-11-29,Yard C - Hartford,completed
O003119,C0103,2024-11-29,Yard B - Boston,completed
O003120,C0172,2024-11-30,Yard C - Hartford,completed
O003121,C0130,2024-11-30,Yard B - Boston,completed
O003122,C0099,2024-11-30,Yard B - Boston,completed
O003123,C0021,2024-11-30,Yard C - Hartford,completed
O003124,C0020,2024-11-30,Yard C - Hartford,completed
O003125,C0032,2024-11-30,Yard B - Boston,returned
O003126,C0130,2024-12-01,Yard C - Hartford,completed
O003127,C0034,2024-12-01,Yard C - Hartford,completed
O003128,C0102,2024-12-02,Yard C - Hartford,completed
O003129,C0138,2024-12-02,Yard C - Hartford,completed
O003130,C0009,2024-12-02,Yard B - Boston,completed
O003131,C0086,2024-12-02,Yard A - Providence,completed
O003132,C0060,2024-12-02,Yard C - Hartford,completed
O003133,C0057,2024-12-02,Yard C - Hartford,completed
O003134,C0151,2024-12-02,Yard B - Boston,completed
O003135,C0073,2024-12-02,Yard A - Providence,completed
O003136,C0197,2024-12-03,Yard C - Hartford,completed
O003137,C0070,2024-12-03,Yard C - Hartford,completed
O003138,C0196,2024-12-03,Yard C - Hartford,completed
O003139,C0143,2024-12-03,Yard B - Boston,completed
O003140,C0063,2024-12-03,Yard A - Providence,completed
O003141,C0120,2024-12-03,Yard A - Providence,returned
O003142,C0130,2024-12-04,Yard B - Boston,completed
O003143,C0079,2024-12-04,Yard B - Boston,completed
O003144,C0067,2024-12-04,Yard C - Hartford,completed
O003145,C0164,2024-12-04,Yard B - Boston,completed
O003146,C0091,2024-12-04,Yard B - Boston,completed
O003147,C0175,2024-12-04,Yard B - Boston,completed
O003148,C0018,2024-12-05,Yard C - Hartford,completed
O003149,C0117,2024-12-05,Yard B - Boston,completed
O003150,C0116,2024-12-05,Yard C - Hartford,completed
O003151,C0082,2024-12-05,Yard C - Hartford,completed
O003152,C0020,2024-12-05,Yard C - Hartford,completed
O003153,C0159,2024-12-05,Yard B - Boston,completed
O003154,C0088,2024-12-06,Yard A - Providence,completed
O003155,C0104,2024-12-06,Yard A - Providence,completed
O003156,C0154,2024-12-06,Yard B - Boston,completed
O003157,C0003,2024-12-06,Yard B - Boston,completed
O003158,C0081,2024-12-06,Yard B - Boston,completed
O003159,C0027,2024-12-06,Yard A - Providence,completed
O003160,C0009,2024-12-06,Yard B - Boston,completed
O003161,C0021,2024-12-07,Yard A - Providence,completed
O003162,C0003,2024-12-08,Yard A - Providence,completed
O003163,C0112,2024-12-08,Yard A - Providence,completed
O003164,C0022,2024-12-08,Yard A - Providence,completed
O003165,C0070,2024-12-08,Yard B - Boston,completed
O003166,C0151,2024-12-09,Yard A - Providence,completed
O003167,C0055,2024-12-10,Yard A - Providence,completed
O003168,C0172,2024-12-10,Yard C - Hartford,completed
O003169,C0197,2024-12-10,Yard A - Providence,completed
O003170,C0077,2024-12-10,Yard B - Boston,completed
O003171,C0092,2024-12-10,Yard A - Providence,completed
O003172,C0022,2024-12-10,Yard C - Hartford,completed
O003173,C0001,2024-12-11,Yard A - Providence,completed
O003174,C0080,2024-12-11,Yard A - Providence,completed
O003175,C0091,2024-12-11,Yard B - Boston,completed
O003176,C0193,2024-12-11,Yard A - Providence,completed
O003177,C0030,2024-12-11,Yard A - Providence,completed
O003178,C0026,2024-12-11,Yard B - Boston,completed
O003179,C0117,2024-12-12,Yard C - Hartford,completed
O003180,C0128,2024-12-12,Yard B - Boston,completed
O003181,C0169,2024-12-12,Yard B - Boston,completed
O003182,C0035,2024-12-12,Yard A - Providence,completed
O003183,C0136,2024-12-13,Yard C - Hartford,completed
O003184,C0032,2024-12-13,Yard B - Boston,completed
O003185,C0066,2024-12-14,Yard A - Providence,completed
O003186,C0155,2024-12-14,Yard A - Providence,completed
O003187,C0079,2024-12-14,Yard C - Hartford,completed
O003188,C0002,2024-12-14,Yard C - Hartford,completed
O003189,C0052,2024-12-14,Yard A - Providence,completed
O003190,C0117,2024-12-14,Yard A - Providence,completed
O003191,C0100,2024-12-14,Yard A - Providence,completed
O003192,C0037,2024-12-14,Yard C - Hartford,completed
O003193,C0100,2024-12-14,Yard A - Providence,completed
O003194,C0121,2024-12-14,Yard A - Providence,completed
O003195,C0090,2024-12-15,Yard A - Providence,completed
O003196,C0166,2024-12-15,Yard C - Hartford,returned
O003197,C0150,2024-12-15,Yard C - Hartford,completed
O003198,C0104,2024-12-15,Yard A - Providence,completed
O003199,C0016,2024-12-15,Yard A - Providence,completed
O003200,C0198,2024-12-15,Yard B - Boston,completed
O003201,C0101,2024-12-16,Yard C - Hartford,completed
O003202,C0048,2024-12-16,Yard B - Boston,completed
O003203,C0100,2024-12-16,Yard C - Hartford,completed
O003204,C0116,2024-12-16,Yard C - Hartford,returned
O003205,C0115,2024-12-17,Yard C - Hartford,completed
O003206,C0172,2024-12-17,Yard A - Providence,completed
O003207,C0149,2024-12-17,Yard B - Boston,completed
O003208,C0001,2024-12-17,Yard B - Boston,completed
O003209,C0199,2024-12-18,Yard C - Hartford,completed
O003210,C0196,2024-12-18,Yard A - Providence,completed
O003211,C0015,2024-12-18,Yard A - Providence,completed
O003212,C0054,2024-12-18,Yard A - Providence,completed
O003213,C0168,2024-12-18,Yard A - Providence,completed
O003214,C0096,2024-12-19,Yard B - Boston,completed
O003215,C0116,2024-12-20,Yard B - Boston,completed
O003216,C0065,2024-12-20,Yard B - Boston,completed
O003217,C0124,2024-12-20,Yard A - Providence,completed
O003218,C0152,2024-12-20,Yard C - Hartford,completed
O003219,C0026,2024-12-20,Yard C - Hartford,completed
O003220,C0035,2024-12-20,Yard B - Boston,completed
O003221,C0108,2024-12-20,Yard C - Hartford,completed
O003222,C0008,2024-12-20,Yard B - Boston,completed
O003223,C0048,2024-12-21,Yard A - Providence,completed
O003224,C0026,2024-12-21,Yard B - Boston,completed
O003225,C0066,2024-12-21,Yard C - Hartford,completed
O003226,C0042,2024-12-22,Yard A - Providence,completed
O003227,C0060,2024-12-22,Yard A - Providence,completed
O003228,C0085,2024-12-22,Yard C - Hartford,completed
O003229,C0042,2024-12-22,Yard C - Hartford,completed
O003230,C0078,2024-12-23,Yard C - Hartford,completed
O003231,C0056,2024-12-23,Yard C - Hartford,completed
O003232,C0099,2024-12-23,Yard A - Providence,completed
O003233,C0198,2024-12-23,Yard A - Providence,completed
O003234,C0059,2024-12-24,Yard A - Providence,completed
O003235,C0099,2024-12-24,Yard A - Providence,completed
O003236,C0114,2024-12-24,Yard B - Boston,completed
O003237,C0010,2024-12-24,Yard B - Boston,completed
O003238,C0087,2024-12-25,Yard B - Boston,completed
O003239,C0019,2024-12-25,Yard A - Providence,completed
O003240,C0109,2024-12-25,Yard B - Boston,completed
O003241,C0120,2024-12-25,Yard A - Providence,completed
O003242,C0177,2024-12-25,Yard B - Boston,completed
O003243,C0124,2024-12-25,Yard A - Providence,completed
O003244,C0155,2024-12-26,Yard C - Hartford,completed
O003245,C0077,2024-12-26,Yard B - Boston,completed
O003246,C0050,2024-12-26,Yard C - Hartford,completed
O003247,C0173,2024-12-26,Yard C - Hartford,completed
O003248,C0070,2024-12-27,Yard A - Providence,completed
O003249,C0090,2024-12-27,Yard C - Hartford,completed
O003250,C0057,2024-12-27,Yard C - Hartford,completed
O003251,C0193,2024-12-27,Yard B - Boston,completed
O003252,C0086,2024-12-27,Yard C - Hartford,completed
O003253,C0022,2024-12-28,Yard B - Boston,completed
O003254,C0002,2024-12-28,Yard C - Hartford,completed
O003255,C0066,2024-12-28,Yard A - Providence,completed
O003256,C0063,2024-12-28,Yard C - Hartford,completed
O003257,C0040,2024-12-28,Yard C - Hartford,completed
O003258,C0108,2024-12-28,Yard B - Boston,completed
O003259,C0184,2024-12-29,Yard B - Boston,completed
O003260,C0055,2024-12-29,Yard B - Boston,completed
O003261,C0114,2024-12-29,Yard C - Hartford,completed
O003262,C0022,2024-12-29,Yard A - Providence,completed
O003263,C0090,2024-12-30,Yard A - Providence,completed
O003264,C0130,2024-12-30,Yard A - Providence,completed
O003265,C0119,2024-12-30,Yard B - Boston,completed
O003266,C0028,2024-12-30,Yard B - Boston,completed
O003267,C0013,2024-12-31,Yard A - Providence,completed
O003268,C0080,2024-12-31,Yard B - Boston,completed
O003269,C0017,2024-12-31,Yard A - Providence,completed
O003270,C0156,2024-12-31,Yard A - Providence,completed
O003271,C0074,2025-01-01,Yard A - Providence,completed
O003272,C0038,2025-01-01,Yard A - Providence,completed
O003273,C0140,2025-01-02,Yard C - Hartford,completed
O003274,C0194,2025-01-02,Yard B - Boston,completed
O003275,C0043,2025-01-02,Yard C - Hartford,completed
O003276,C0015,2025-01-02,Yard B - Boston,returned
O003277,C0033,2025-01-02,Yard B - Boston,completed
O003278,C0091,2025-01-02,Yard C - Hartford,completed
O003279,C0108,2025-01-03,Yard B - Boston,completed
O003280,C0051,2025-01-03,Yard B - Boston,completed
O003281,C0098,2025-01-03,Yard B - Boston,completed
O003282,C0136,2025-01-04,Yard B - Boston,completed
O003283,C0041,2025-01-04,Yard B - Boston,completed
O003284,C0032,2025-01-04,Yard B - Boston,completed
O003285,C0033,2025-01-04,Yard A - Providence,completed
O003286,C0049,2025-01-04,Yard C - Hartford,completed
O003287,C0174,2025-01-04,Yard A - Providence,completed
O003288,C0167,2025-01-05,Yard B - Boston,completed
O003289,C0039,2025-01-05,Yard A - Providence,completed
O003290,C0086,2025-01-06,Yard A - Providence,completed
O003291,C0154,2025-01-06,Yard C - Hartford,completed
O003292,C0177,2025-01-06,Yard A - Providence,completed
O003293,C0188,2025-01-06,Yard B - Boston,completed
O003294,C0027,2025-01-06,Yard A - Providence,completed
O003295,C0016,2025-01-07,Yard A - Providence,completed
O003296,C0186,2025-01-07,Yard B - Boston,completed
O003297,C0025,2025-01-07,Yard B - Boston,completed
O003298,C0114,2025-01-07,Yard C - Hartford,completed
O003299,C0061,2025-01-07,Yard B - Boston,completed
O003300,C0022,2025-01-07,Yard C - Hartford,completed
O003301,C0044,2025-01-07,Yard B - Boston,completed
O003302,C0031,2025-01-07,Yard A - Providence,completed
O003303,C0012,2025-01-08,Yard B - Boston,completed
O003304,C0158,2025-01-08,Yard C - Hartford,completed
O003305,C0092,2025-01-08,Yard C - Hartford,completed
O003306,C0125,2025-01-08,Yard C - Hartford,completed
O003307,C0020,2025-01-08,Yard C - Hartford,completed
O003308,C0139,2025-01-08,Yard C - Hartford,completed
O003309,C0066,2025-01-08,Yard C - Hartford,completed
O003310,C0152,2025-01-09,Yard B - Boston,completed
O003311,C0198,2025-01-09,Yard C - Hartford,completed
O003312,C0052,2025-01-09,Yard B - Boston,completed
O003313,C0018,2025-01-09,Yard A - Providence,completed
O003314,C0189,2025-01-10,Yard A - Providence,completed
O003315,C0039,2025-01-10,Yard B - Boston,completed
O003316,C0088,2025-01-10,Yard C - Hartford,completed
O003317,C0199,2025-01-10,Yard A - Providence,completed
O003318,C0021,2025-01-10,Yard B - Boston,completed
O003319,C0102,2025-01-10,Yard A - Providence,completed
O003320,C0087,2025-01-11,Yard B - Boston,completed
O003321,C0029,2025-01-12,Yard C - Hartford,completed
O003322,C0019,2025-01-12,Yard C - Hartford,completed
O003323,C0056,2025-01-12,Yard C - Hartford,returned
O003324,C0114,2025-01-12,Yard B - Boston,completed
O003325,C0009,2025-01-13,Yard B - Boston,completed
O003326,C0106,2025-01-13,Yard C - Hartford,completed
O003327,C0026,2025-01-13,Yard A - Providence,completed
O003328,C0098,2025-01-13,Yard C - Hartford,completed
O003329,C0008,2025-01-13,Yard B - Boston,completed
O003330,C0157,2025-01-13,Yard C - Hartford,completed
O003331,C0033,2025-01-14,Yard B - Boston,completed
O003332,C0012,2025-01-14,Yard B - Boston,completed
O003333,C0057,2025-01-14,Yard A - Providence,completed
O003334,C0096,2025-01-14,Yard C - Hartford,completed
O003335,C0105,2025-01-15,Yard B - Boston,completed
O003336,C0029,2025-01-16,Yard C - Hartford,completed
O003337,C0147,2025-01-16,Yard C - Hartford,completed
O003338,C0097,2025-01-16,Yard A - Providence,completed
O003339,C0082,2025-01-16,Yard C - Hartford,completed
O003340,C0112,2025-01-16,Yard A - Providence,completed
O003341,C0078,2025-01-16,Yard B - Boston,completed
O003342,C0126,2025-01-17,Yard A - Providence,completed
O003343,C0074,2025-01-17,Yard A - Providence,completed
O003344,C0119,2025-01-17,Yard B - Boston,completed
O003345,C0049,2025-01-18,Yard A - Providence,completed
O003346,C0058,2025-01-19,Yard B - Boston,completed
O003347,C0120,2025-01-19,Yard B - Boston,completed
O003348,C0102,2025-01-19,Yard A - Providence,completed
O003349,C0161,2025-01-19,Yard B - Boston,completed
O003350,C0075,2025-01-19,Yard B - Boston,completed
O003351,C0097,2025-01-19,Yard C - Hartford,completed
O003352,C0180,2025-01-19,Yard B - Boston,completed
O003353,C0021,2025-01-19,Yard A - Providence,completed
O003354,C0030,2025-01-19,Yard B - Boston,completed
O003355,C0073,2025-01-20,Yard C - Hartford,completed
O003356,C0128,2025-01-20,Yard C - Hartford,completed
O003357,C0036,2025-01-20,Yard A - Providence,completed
O003358,C0101,2025-01-20,Yard C - Hartford,completed
O003359,C0067,2025-01-20,Yard B - Boston,completed
O003360,C0191,2025-01-20,Yard A - Providence,completed
O003361,C0006,2025-01-20,Yard C - Hartford,completed
O003362,C0164,2025-01-20,Yard C - Hartford,completed
O003363,C0066,2025-01-20,Yard B - Boston,completed
O003364,C0079,2025-01-21,Yard A - Providence,completed
O003365,C0001,2025-01-22,Yard C - Hartford,completed
O003366,C0080,2025-01-22,Yard C - Hartford,completed
O003367,C0154,2025-01-22,Yard A - Providence,completed
O003368,C0119,2025-01-22,Yard A - Providence,completed
O003369,C0191,2025-01-22,Yard C - Hartford,completed
O003370,C0006,2025-01-23,Yard C - Hartford,completed
O003371,C0012,2025-01-24,Yard A - Providence,completed
O003372,C0055,2025-01-24,Yard C - Hartford,completed
O003373,C0187,2025-01-24,Yard B - Boston,completed
O003374,C0099,2025-01-24,Yard A - Providence,completed
O003375,C0195,2025-01-24,Yard B - Boston,completed
O003376,C0199,2025-01-24,Yard B - Boston,completed
O003377,C0169,2025-01-25,Yard A - Providence,completed
O003378,C0010,2025-01-25,Yard C - Hartford,completed
O003379,C0103,2025-01-25,Yard A - Providence,completed
O003380,C0052,2025-01-25,Yard A - Providence,completed
O003381,C0067,2025-01-25,Yard B - Boston,completed
O003382,C0041,2025-01-26,Yard C - Hartford,completed
O003383,C0191,2025-01-26,Yard A - Providence,completed
O003384,C0198,2025-01-26,Yard C - Hartford,completed
O003385,C0108,2025-01-26,Yard B - Boston,completed
O003386,C0147,2025-01-26,Yard C - Hartford,completed
O003387,C0037,2025-01-26,Yard C - Hartford,completed
O003388,C0105,2025-01-26,Yard B - Boston,completed
O003389,C0163,2025-01-26,Yard C - Hartford,completed
O003390,C0089,2025-01-26,Yard B - Boston,completed
O003391,C0022,2025-01-27,Yard C - Hartford,completed
O003392,C0196,2025-01-27,Yard B - Boston,completed
